"Species","TOCHE_H","TOCHE_M","TOCHE_EXT","TOCHE_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Ensifera ensifera",2,12,NA,NA,-0.809313326330733,4.14823268727261,-0.864105455169076,-0.386111186551276,-0.330806395354721,-1.16066598716842,2.23516064836761,-0.0145746871441387,-3.60744392296938,-3.15677259717554,1.84858104116423,-2.20987456698077,0.513146995568674,-0.29562603368037
"Eriocnemis derbyi",19,1,NA,NA,-1.34657500740192,-0.0600073157594627,-1.07546378228876,-0.673707656434271,-0.866888270179846,-1.01359967435496,2.45637041577371,-2.28284013316409,-2.0864425165863,0.10633490109038,0.498966360507478,-0.0482259342313552,-0.133295195893644,0.15504922823191
"Eriocnemis vestita",0,3,NA,1,-1.49817494718899,-0.093899181555694,-0.981526748013347,-0.64079860764169,-0.681835096307828,-1.08100506772779,2.41733339799617,-2.26056405588888,-2.10063980532411,0.131327726678147,0.303859242743224,-0.133009716421365,-0.266892586131731,0.0560345552560801
"Euphonia laniirostris",0,2,NA,1,-0.588614115595114,-0.783033786079067,-0.136093439534599,-0.605027902432362,-0.777223330262476,-0.394695607931633,-0.0615172308780732,-1.29637697730371,0.373004212723137,-0.0891113910325584,-0.229393733218574,0.579858178200633,-0.125384998322269,0.0221721677790242
"Eutoxeres aquila",0,4,NA,1,-0.850909130274166,0.199830322011645,-0.605778610911681,-0.469099222636916,-0.454811099495764,-1.03811072649053,2.36528404095944,-1.50541258143959,-2.1631827670887,-0.101530637339866,0.154689589142321,-0.056074113452139,0.0259914498355854,0.239819974351637
"Falco sparverius",2,19,NA,NA,0.94754916671709,-0.387628685123033,0.521465800393317,1.13199754253259,0.928318292846639,0.610257529627031,1.25923520392894,1.55545284736615,-0.833841176208652,1.11979295132318,-0.295379832834324,0.595261743221874,0.0458858229869498,0.313451200936553
"Geranoaetus polyosoma",0,2,NA,1,2.39893123186051,0.696911020356373,1.60174169456061,4.27409628811995,2.19316627508528,3.6557557574725,0.89488970467183,6.21265763886032,-0.611403297714753,2.00840293898295,1.14833269617039,0.962404741395805,-0.584673328680874,-0.494733252491045
"Glaucidium jardinii",0,1,NA,1,0.540920330782993,-0.534493436906703,0.192686180429359,-0.0527282140003413,-0.23351039672098,-0.143457323541967,0.081618500972933,-0.00615755220799514,0.197690502251211,0.09558559603379,-0.332251285302621,0.663922954932809,0.40279365850127,0.30973505963936
"Grallaria alleni",0,2,NA,1,0.580517144939716,0.0981547246229507,0.0987491461539424,-0.0756214653343109,-0.674204037591456,1.34558909369435,-0.438875069394361,0.682985359050184,0.849759757843965,-0.289999060988561,1.0481497415613,0.635120208015499,-0.159894266909198,0.491050983864678
"Grallaria alvarezi",4,0,1,NA,0.0664510468562137,-0.00352087276574362,-0.276998990947723,-0.351771309550321,-0.779131094941569,1.16788396571141,-1.0764796930943,0.0655153581246371,1.37086618799668,-0.400489250974548,1.0621532329713,0.266223784199795,-0.2426690743575,0.200760025580339
"Grallaria milleri",10,3,NA,NA,0.35780603884733,-0.172980201746901,-0.0186721466903282,-0.253044163172577,-0.554014862808599,1.25980041121983,-0.87478843457697,0.3964417094458,1.28306619354903,-0.180755415801338,0.826170488871091,0.465875482972849,-0.247376535206989,0.403137060149892
"Grallaria nuchalis",10,38,NA,NA,0.963207059022578,0.222424899209133,0.192686180429359,0.101801232503955,-0.307913219205605,2.06253736865998,-1.27817095161162,1.52343544584552,1.65771529898923,-0.257568808111853,1.25068605145892,0.423576939482202,-0.252313074749021,0.529397525929971
"Grallaria ruficapilla",2,23,NA,NA,0.701094766864666,0.267614053604108,0.145717663291651,-0.0856372627929228,-0.376592747652952,1.7193826387619,-1.25214627309326,1.15356125772129,1.53287686926992,-0.45211262058203,1.1011692956715,0.306955789011715,-0.252919403265677,0.439652544067676
"Grallaria rufocinerea",4,5,NA,NA,0.237985289886807,-0.195574778944388,-0.300483249516577,-0.228720083630234,-0.582631332994993,1.1801394917792,-1.10901054124225,0.19470074761015,1.45801832734771,-0.12356443840507,0.918898414132121,0.271629054758959,-0.141468615552622,0.227756244660031
"Grallaria rufula",0,6,NA,1,0.0664510468562137,-0.00352087276574362,-0.206546215241161,-0.40185029684338,-0.74097580135971,1.03920094199963,-1.0764796930943,0.037684486238819,1.33481162777586,-0.467061835684406,0.921162580739459,0.260637797994596,-0.217881370131641,0.207901972212034
"Grallaria squamigera",2,6,NA,NA,1.07689034022518,0.719505597553861,0.474497283255608,0.528188038599142,-0.264034631586467,2.0380263165244,-0.54297378346782,2.02326712880356,0.793200259436396,-0.439988844307193,1.39104679587654,0.537745496711633,-0.250603830353933,0.43852773776905
"Grallaricula lineifrons",0,2,NA,1,-0.330831773311324,-0.562736658403562,-0.323967508085432,-0.394696155801515,-0.714267095852408,0.267102799728951,-0.87478843457697,-0.72868396574128,1.12673035414281,-0.114257308914196,0.287406915902509,0.339879743428417,-0.0987350325082833,-0.0842160778311104
"Grallaricula nana",1,5,NA,NA,-0.378872705897275,-0.387628685123033,-0.323967508085432,-0.514885725304856,-0.815378623844336,0.248719510627268,-0.9268377916137,-0.77628194572721,1.11835137304959,-0.34998232099395,0.379874423094026,0.277377622732279,-0.108282192720815,-0.0694225791601062
"Hapalopsittaca fuertesi",6,0,1,NA,1.00710541354447,-0.0317640942626032,1.20250929889009,0.70704156464578,0.157581362493079,-0.413078897033316,0.94693906170856,1.14264684205635,-0.935062565925951,-0.187422233282936,-0.854677931546974,1.09786939398163,0.465998090842123,0.172538723911289
"Haplophaedia aureliae",3,0,1,NA,-1.38894870699669,-0.122142403052554,-0.911073972306785,-0.665122687184033,-0.742883566038803,-1.10551611986337,2.52793828169922,-2.24454414713196,-2.1705249909658,0.121566610024341,0.274511397761588,-0.00749252272836687,-0.213074914448481,0.149639126661235
"Heliangelus exortis",33,40,NA,NA,-1.48157062473185,-0.235115289039992,-1.0050110065822,-0.607889558849108,-0.714267095852408,-1.16679375020231,2.59299997799513,-2.36616343589138,-2.212049114514,0.278653195490311,0.240625324304911,-0.0257430786287166,-0.216149622710364,0.0778354677927562
"Heliodoxa rubinoides",0,4,NA,1,-1.08263349822448,0.211127610610389,-0.864105455169076,-0.486269161137394,-0.658941920158712,-1.13615493503284,2.55396296021758,-1.86143647043754,-2.3367883494247,-0.0621193051725013,0.356155525234245,-0.101661362576364,0.0360007743889702,0.137573436554367
"Hellmayrea gularis",2,8,NA,NA,-0.732419934930379,-0.472358349613612,-0.817136938031368,-0.653676061517048,-0.462442158212136,-0.16184061264365,-0.783702059762694,-1.28399429860792,0.912986031326866,-0.0813313840713927,0.198466420934328,-0.297928250689874,-0.0349838737332362,-0.176462966001415
"Hemitriccus granadensis",3,0,1,NA,-1.0730095940647,-0.574033947002306,-0.676231386618243,-0.831098759355313,-0.681835096307828,-0.437589949168893,-1.01792416642798,-1.67116888202754,1.05992237029835,-0.337424161708233,-0.0292682871618488,-0.188400109866827,-0.162514607624334,-0.362593034299105
"Henicorhina leucophrys",6,63,NA,NA,-0.53047264568434,-0.404574618021149,-0.699715645187098,-0.710909189851972,-0.916490151836263,0.0219922783731789,-1.03093650568716,-1.22385037201115,1.18974555502375,-0.362178062370113,0.458847269203433,0.03309405547368,0.0557587201411272,-0.113338073043042
"Icterus chrysater",0,38,NA,1,0.370647134295107,0.0981547246229507,-0.0186721466903282,-0.101376373085027,0.376974300588771,0.162930828152748,-0.386825712357632,0.45315654890256,0.383360542843626,-0.184422090661167,-0.0993556903146539,-0.251860225686935,0.188232973042961,0.206743953003635
"Iridosornis rufivertex",0,8,NA,1,-0.265694584365766,-0.551439369804819,-0.417904542360848,-0.281660727340039,-0.149568750840889,0.0587588565765446,-0.425862730135179,-0.585931776689359,0.659969433228921,0.206308509916488,0.00629254649705093,0.00510801813479489,-0.0219197091427418,-0.005033861325136
"Kleinothraupis atropileus",3,15,NA,NA,-0.299276391184382,-0.421520550919265,-0.394420283791994,-0.393265327593142,-0.0808892223935421,0.00360898927149601,-0.725146533096373,-0.559402687978898,0.842116179879585,-0.0122308882066408,-0.0588105537529952,-0.17127984352691,-0.0169495441593589,-0.0475675180405028
"Lafresnaya lafresnayi",3,15,NA,NA,-1.37455843838294,0.318451852298455,-0.864105455169076,-0.567826369014661,-0.718082625210594,-1.10551611986337,2.47588892466249,-1.99024195135348,-2.31740323055785,-0.223713006134527,0.431384029133647,-0.197583520726531,-0.174085799682696,0.0265178443123374
"Lepidocolaptes lacrymiger",6,7,NA,NA,-0.0500045907052511,0.369289650992802,-0.37093602522314,0.0331214785020454,0.33118794829054,-0.253757058152064,-0.0354925523597083,0.0561716641516781,-0.161670901532,-0.256373766317162,0.0304840497082654,-0.587093698974382,0.275675449278419,-0.151967866268129
"Leptopogon superciliaris",0,1,NA,1,-0.776318289452274,-0.545790725505446,-0.511841576636265,-0.55351808693093,-0.338437454071093,-0.492739816473942,-0.406344221246405,-1.27156503720997,0.495158313350404,-0.07060032526048,-0.213809888431282,-0.124399394594043,-0.0625968383850322,-0.22184406291114
"Leptosittaca branickii",0,228,NA,1,1.17908693989283,0.171587100514786,1.90703705595571,1.12055091686561,2.16836533425707,-0.266012584219853,1.11609947207793,2.62418374286994,-1.33339860950141,0.237976666119039,-1.9590443779184,0.25145113292964,-0.0539300855062628,0.266801015338091
"Lesbia nuna",0,1,NA,1,-1.64605337078052,-0.342439530728058,-0.88758971373793,-0.738094925811061,-0.0999668691844718,-1.13615493503284,2.45637041577371,-2.22040035295187,-2.09446525330158,0.43815632562134,-0.171767923673552,-0.381706814042104,-0.515369470826875,0.148035179122953
"Lipaugus fuscocinereus",1,7,NA,NA,1.08791924062398,0.301505919400339,0.920698196063837,1.12913588611585,1.53307969611911,0.322252667033999,-0.380319542728041,2.31117943603868,0.0722594877376145,0.129502893664201,-0.839664134391086,-0.171169826125207,0.242922269002035,-0.171370760502784
"Margarornis squamiger",5,12,NA,NA,-0.480842093869125,-0.489304282511727,-0.699715645187098,-0.404711953260126,-0.0618115756026124,-0.223118242982593,-0.347788694580085,-0.921305565066707,0.503101175558972,0.20482143777266,-0.0302352367362248,-0.319333750853848,0.0559332512486489,-0.0793741431754879
"Mecocerculus leucophrys",3,49,NA,NA,-0.822925699293152,-0.483655638212356,-0.558810093773973,-0.549225602305811,-0.204893926534585,-0.192479427813121,-0.503936765690273,-1.10415624957328,0.626132731693866,-0.00770039693577079,-0.0516637267759895,-0.266005728485944,-0.243860307355107,-0.184589009752176
"Mecocerculus poecilocercus",0,8,NA,1,-1.09238158521679,-0.839520229072786,-0.88758971373793,-0.653676061517048,-0.65131086144234,-0.523378631643413,-0.568998461986185,-1.85927184324597,0.757816591739934,0.12717251827087,-0.0282063652941356,-0.102245972333288,-0.0814249479718916,-0.369783288043081
"Mecocerculus stictopterus",5,6,NA,NA,-0.941674104198575,-0.658763611492885,-0.77016842089366,-0.584996307515138,-0.336529689392,-0.351801266694373,-0.640566327911688,-1.44031345720547,0.771160041384769,0.0910658221815336,-0.0603256603836901,-0.281787017231584,-0.137171944104532,-0.30196038174441
"Megaceryle torquata",0,11,NA,1,1.71620131182341,3.36871977395928,2.04794260736883,1.2593412530778,0.808129118063782,-0.578528498948462,0.0100506350474299,3.65774556117176,-1.65879562038745,-3.11684699173138,-0.303835339329509,-0.418263360626564,1.01878682353446,-0.48396187553063
"Melanerpes formicivorus",2,0,1,NA,0.672231793734592,0.165938456215414,0.474497283255608,0.52246472576565,0.127057127627592,-0.11894627140639,0.237766572083121,0.834449790776892,-0.314105960512329,-0.222086204086404,-0.262988824059831,0.416136901495466,0.434534998795906,-0.0238430307341793
"Metallura tyrianthina",11,38,NA,NA,-1.62590640989732,-0.421520550919265,-0.958042489444493,-0.702324220601733,-0.763868977508825,-1.13002717199895,2.30022234466353,-2.50494287150988,-1.89465980067825,0.289035344116175,0.141742787581885,0.0327745081564122,-0.348346143423259,0.0196875378834399
"Metallura williami",0,6,NA,1,-1.49817494718899,-0.43846648381738,-1.07546378228876,-0.655106889725421,-0.767684506867011,-1.09326059379558,2.08551874688702,-2.45527960375682,-1.69468968508624,0.332558208060381,0.209024689419855,-0.021548886137546,-0.200698114889067,-0.00911405825666811
"Milvago chimachima",0,2,NA,1,1.71189937274558,0.369289650992802,1.20250929889009,2.61290473819876,2.30000109711448,1.57231632594844,0.361383795045353,4.12736753927853,-0.437881850119815,1.23610133648956,-0.328637900613279,0.099770891237467,-0.0532736378017441,-0.308731606760225
"Mionectes striaticollis",2,11,NA,NA,-0.588614115595114,-0.551439369804819,-0.464873059498556,-0.522039866346722,-0.460534393533043,-0.382440081863845,-0.510442935319864,-1.15018964298105,0.630560151414941,-0.1045779793479,-0.123654029985855,0.0188527378531766,0.0265801729257597,-0.166757391675617
"Momotus aequatorialis",2,3,NA,NA,1.19016506251892,1.18834307440173,1.17902504032123,0.737088957021616,3.88535354544074,0.285486088830633,-0.451887408653544,3.56828256620609,-0.312950803873001,-0.0720224245549097,-1.79585560943863,-2.05199957984865,-0.161485252640338,0.308423830187268
"Myadestes ralloides",0,8,NA,1,-0.0879757110465727,-0.517547504008587,-0.37093602522314,-0.274506586298173,0.00686795284473468,-0.198607190847016,-0.0680234005076642,-0.540550692811574,0.289792862847291,0.247196342824881,-0.200391467616667,-0.0142313330185199,0.162993704729082,0.12148401582446
"Myiarchus cephalotes",3,19,NA,NA,-0.16440565463166,-0.127791047351926,0.0752648875850884,-0.207257660504637,0.182382303321288,-0.149585086575861,-0.529961444208638,-0.0726936210308957,0.464506115948848,-0.284415745390568,-0.371124980349761,-0.136212787203102,-0.04699178643127,-0.0931892140454201
"Myioborus miniatus",1,35,NA,NA,-0.974525639080216,-0.681358188690372,-0.488357318067411,-0.567826369014661,-0.24686474947463,-0.370184555796056,-0.477912087171909,-1.31767876781514,0.615542089569515,0.0553208022855048,-0.262617109056302,-0.146417230213617,-0.297436294564805,-0.266182956743938
"Myioborus ornatus",17,104,NA,NA,-0.776318289452274,-0.658763611492885,-0.441388800929702,-0.494854130387632,-0.155292044878168,-0.266012584219853,-0.614541649393323,-1.07865182608622,0.744157275976676,0.0750339056468511,-0.263677515682744,-0.1510533181453,-0.221158836276901,-0.22698798184891
"Myiodynastes chrysocephalus",1,15,NA,NA,0.119559726150551,0.148992523317298,1.15554078175238,0.0388447913355379,0.214814302865868,-0.321162451524902,-0.204652962729079,0.659688736085244,-0.0339871915553772,-0.829979178884939,-0.911613307025338,0.464301569336188,-0.181554331696882,-0.0833328699109853
"Myiophobus flavicans",2,5,NA,NA,-0.714360120498426,-0.568385302702934,-0.464873059498556,-0.504869927846244,-0.420471335272091,-0.364056792762162,-0.458393578283135,-1.18688452973314,0.583160643902523,-0.0614252286961765,-0.13188426984803,-0.0094909881029183,-0.0819097631712977,-0.212349872273034
"Myiotheretes fumigatus",4,1,NA,NA,0.0161409308255352,-0.0148181613644874,0.216170438998213,0.0975087478788354,0.132780421664871,-0.0209020628640813,-0.191640623469897,0.250535584853176,0.149815121663283,-0.224853040995181,-0.231490269442667,0.0822020029654121,-0.0139003396156362,-0.109373796080558
"Myiotheretes striaticollis",0,9,NA,1,0.473644717403519,0.194181677712273,0.474497283255608,0.526757210390769,0.399867476737886,0.0955254347799104,0.0946308402321153,0.9642941463318,-0.186035732664655,-0.146318781433846,-0.263784550341758,0.183494908039084,0.151561685380147,-0.0753460688349913
"Myiothlypis coronata",3,19,NA,NA,-0.525823607874485,-0.494952926811099,-0.441388800929702,-0.500577443221125,-0.315544277921977,-0.0637964041013413,-0.647072497541279,-0.882409419418748,0.802793434816529,-0.0572328223216404,0.00105968509782849,-0.0677926661590303,-0.112392414109286,-0.0922379056793699
"Myiothlypis luteoviridis",2,0,1,NA,-0.70255572002129,-0.483655638212356,-0.488357318067411,-0.526332350971841,-0.26594239626556,-0.0454131149996584,-0.712134193837191,-0.956960673927937,0.84242391691095,-0.059223664082381,0.0102252278133638,-0.180145629467883,-0.232337644426507,-0.168235800310954
"Myiothlypis nigrocristata",0,10,NA,1,-0.662635008249669,-0.540142081206075,-0.323967508085432,-0.597873761390496,-0.374684982973859,-0.0760519301691299,-0.959368639761656,-0.955179543007973,1.06480934889669,-0.211665171350401,-0.103944333052214,-0.0381691040258103,-0.229326897056979,-0.178232308162968
"Myornis senilis",3,5,NA,NA,-0.327259822165396,-0.415871906619893,-0.629262869480535,-0.66369185897566,-0.288835572414676,-0.125074034440284,-0.770689720503512,-0.918837705225873,0.910245238202063,-0.120456442556558,0.0584635571302982,-0.250000659179851,0.124333121399991,0.0566179127649233
"Ochthoeca cinnamomeiventris",2,21,NA,NA,-0.757191539743656,-0.596628524199794,-0.323967508085432,-0.544933117680691,-0.391854865085696,-0.308906925457113,-0.419356560505588,-1.14152294920653,0.571209681343113,-0.0839225585078707,-0.203410557485,0.0609523243172623,-0.217394445850528,-0.165541518686443
"Ochthoeca diadema",4,12,NA,NA,-0.789343892474536,-0.636169034295397,-0.488357318067411,-0.5764113382649,-0.433825688025742,-0.272140347253747,-0.458393578283135,-1.25551792666847,0.643363060061272,-0.00748178363091842,-0.0943338283298626,-0.00175480251484088,-0.188507790553658,-0.164537735368778
"Ochthoeca frontalis",0,4,NA,1,-0.894929324367323,-0.670060900091629,-0.629262869480535,-0.544933117680691,-0.38803933572751,-0.167968375677544,-0.627553988652506,-1.29096736283993,0.811470005219241,0.0857256309587175,-0.00167715714682566,-0.127881779325253,-0.247895779083567,-0.253651963715696
"Ochthoeca fumicolor",0,2,NA,1,-0.512045725817313,-0.489304282511727,-0.535325835205119,-0.294538181215397,-0.0599038109235193,0.00973675230539017,-0.347788694580085,-0.720428839028104,0.539221291583486,0.226548801798175,0.0315245734539551,-0.191221600219822,-0.140733623394133,-0.104000719414008
"Ochthoeca rufipectoralis",16,6,NA,NA,-0.894929324367323,-0.579682591301678,-0.629262869480535,-0.529194007388587,-0.311728748563791,-0.241501532084276,-0.308751676802538,-1.27394761160596,0.494034131528,0.103446392288154,-0.0117003981230854,-0.172351768537611,-0.244045352172268,-0.19407677485655
"Ocreatus underwoodii",0,18,NA,1,-1.8044901559612,-0.359385463626174,-0.981526748013347,-0.868300292773014,-0.51013627518946,-1.1790492762701,2.88577761132673,-2.60778354010036,-2.40266902224736,0.397127075724014,0.0670583605109852,-0.150498271605316,-0.56192232262791,0.234672917705263
"Ognorhynchus icterotis",23,143,NA,NA,1.63581018771583,0.928505436630621,4.46682123996081,1.66998894888088,1.81924439798306,-0.180223901745333,1.63008687281563,4.34080437085278,-2.19180878850904,-1.24393534378637,-2.72501333814092,1.85381194464163,-0.689733886899128,0.217245041839149
"Opisthoprora euryptera",0,7,NA,1,-1.25606924303915,-0.427169195218637,-1.0050110065822,-0.573549681848153,-0.674204037591456,-1.0748773046939,2.30672851429312,-2.24928071955972,-1.87035864633125,0.423335411070608,0.17226177663236,0.05267729003574,-0.0927219711290729,0.127150119703597
"Orochelidon murina",0,18,NA,1,-0.776318289452274,-0.799979718977182,-0.652747128049389,0.134710281296536,-0.309820983884698,-0.750105863897502,1.68864239948195,-1.39849300412277,-1.26116146952011,0.889544384650932,-0.133490164648205,0.356245332992095,0.0170713476732795,-0.161484371851257
"Ortalis columbiana",0,21,NA,1,2.12930984288524,0.380586939591546,0.380560248980192,1.75011532854978,3.66405284266596,2.38118104642248,-0.809726738281059,4.55185442950214,0.877905010912865,1.6751568877835,-0.238216265363471,-1.46898935633877,-0.104942454664093,0.5318078553782
"Pachyramphus versicolor",0,2,NA,1,-0.563842510781837,-0.641817678594769,-0.230030473810015,-0.55351808693093,-0.498689687114902,-0.46210100130447,-0.243689980506626,-1.15296681174866,0.425309088644555,-0.110895796855981,-0.30109173262927,0.256491478162177,-0.0427720611457095,-0.06324558642831
"Parabuteo leucorrhous",0,1,NA,1,1.64894906253678,0.284559986502224,0.850245420357275,1.97046287263924,1.78872016311757,2.38118104642248,0.192223384675983,3.78040316561883,0.126190739555231,1.21845427264049,0.470774850918409,0.175631356354011,-0.394301800893984,0.251206654412215
"Parkesia noveboracensis",2,0,1,NA,-0.525823607874485,-0.291601732033711,-0.629262869480535,-0.420451063552231,-0.533029451338576,-0.0454131149996584,0.237766572083121,-0.999151020262368,0.0386854153016219,0.036176520806239,0.399863980978815,0.0295279980785641,-0.0681019389205649,0.0599954075312366
"Patagioenas fasciata",3,72,NA,NA,1.82540463653046,0.086857436024207,-0.0421564052591822,1.46108803045841,1.21448299471058,0.169058591186642,0.758260142450416,1.99967578077066,-0.700809002055896,1.01098648963887,-0.190850698196536,-0.0287556509832502,1.22376190896442,0.180502407362808
"Penelope montagnii",0,23,NA,1,2.32111331749176,0.612181355865794,0.685855610375295,1.9776170136811,3.2996697889592,2.1421982881006,-0.790208229392285,4.71660675573096,0.688206769789354,1.27014339500869,-0.251622470138127,-1.10759019088668,0.144106085631594,0.338713937245731
"Phaethornis syrmatophorus",0,2,NA,1,-1.30645232630415,1.08101883271366,-0.817136938031368,-0.606458730640735,-0.290743337093769,-1.17292151323621,2.26118532688598,-1.49990916418894,-2.47547351754295,-0.794411884997098,0.462488129233685,-0.853893950823045,-0.112276056908863,-0.0277459913346092
"Phalcoboenus carunculatus",0,2,NA,1,2.40412610500289,1.03018103401932,1.71916298740488,4.01654721061279,2.49077756502378,3.26970668633715,1.27875371281771,6.21684521453159,-1.13951468339124,1.69885686443761,0.856625065489006,0.654234834857145,-0.53074664205498,-0.298781501526461
"Pharomachrus auriceps",0,2,NA,1,1.2886490175034,0.132046590419182,1.24947781602779,1.4138706995821,2.20461286315984,-0.321162451524902,0.797297160227963,2.51037837365468,-1.08224699877374,0.584888087478237,-1.65707052159367,-0.10535142928446,0.397543860248713,-0.018091022785961
"Pheugopedius mystacalis",0,31,NA,1,-0.0905762859380682,-0.246412577638735,-0.511841576636265,-0.554948915139303,-0.353699571503837,0.0342478044409675,-0.991899487909612,-0.59150997967664,1.06967416357373,-0.294421111101412,0.184848244365775,-0.179196875156318,0.219824317966614,0.0475873381143549
"Phimosus infuscatus",0,20,NA,1,2.14473780967538,5.15369137256081,0.944182454632691,2.3181541272739,0.600182768042648,2.10543170989724,0.660667598006548,5.47544940633991,-2.12828350205157,-2.94311235901331,2.98075697403801,-1.15069115773763,0.616875094241812,-0.365860726250331
"Phyllomyias cinereiceps",0,2,NA,1,-0.933679677640004,-0.766087853180951,-0.77016842089366,-0.577842166473273,-0.605524509144109,-0.572400735914568,-0.126578927173985,-1.71201743486515,0.355659091820399,0.162546931614264,-0.0624060247077919,0.0126970608581134,-0.0261990257863667,-0.233774352214409
"Phyllomyias nigrocapillus",0,6,NA,1,-0.933679677640004,-0.873412094869017,-0.817136938031368,-0.61790535630772,-0.578815803636807,-0.492739816473942,-0.412850390875997,-1.72606430228922,0.655854463363263,0.214182115524996,-0.0785180688514721,-0.0270267654241795,-0.0395140289679274,-0.252495290790236
"Phylloscartes ophthalmicus",1,5,NA,NA,-0.957921316623078,-0.749141920282835,-0.582294352342827,-0.625059497349585,-0.405209217839347,-0.517250868609519,-0.510442935319864,-1.52220906711246,0.651748325924973,0.035849324294724,-0.263116319167716,-0.0904082361050163,-0.152751728325992,-0.280529635695021
